id	filename	md5	size	state
511a35d0-d1d1-476f-99ec-ce3c5511aad2	511a35d0-d1d1-476f-99ec-ce3c5511aad2/33d6df2f-acc4-4c91-b924-4fb2f519e8ed.rna_seq.augmented_star_gene_counts.tsv	b0341b80555483531d6ff36b220ca848	4244133	validated
545e47c0-281d-4a8e-9dc7-bb783516667e	545e47c0-281d-4a8e-9dc7-bb783516667e/b9cd3900-965a-4cc4-8867-b416407d5c30.rna_seq.augmented_star_gene_counts.tsv	629ba20555bf6a85b74e620237a8af00	4239322	validated
54885644-d9f0-4278-bc7c-40e42bcd28e1	54885644-d9f0-4278-bc7c-40e42bcd28e1/becdc4f8-3eee-4085-9046-31c7a059adff.rna_seq.augmented_star_gene_counts.tsv	f940257f6be4bd80828bd1ed4486b5a1	4234282	validated
54d34d73-f640-4bba-9454-388b42f398af	54d34d73-f640-4bba-9454-388b42f398af/be66e85c-d70d-4073-af6a-bcee51ef3240.rna_seq.augmented_star_gene_counts.tsv	beaa390f645afce1a854d571d3a2a100	4247272	validated
54ddc3db-a7e7-4b81-9b73-ee0e149305d5	54ddc3db-a7e7-4b81-9b73-ee0e149305d5/0918cbd5-edd0-41c8-8b67-677f35ad4611.rna_seq.augmented_star_gene_counts.tsv	786fcc545da7262fb651c7f2d88e84e6	4245923	validated
54eb3fd8-625f-4fa8-8d93-bba58a02f37e	54eb3fd8-625f-4fa8-8d93-bba58a02f37e/eb5f1a1d-7abc-4a8d-ae7f-eade4dd13f40.rna_seq.augmented_star_gene_counts.tsv	27cfa659f62cef065e33fc46a3d34dcd	4221509	validated
5660d9c5-d7e8-4ee9-a385-17d5d5666c76	5660d9c5-d7e8-4ee9-a385-17d5d5666c76/35f68daa-0cea-40de-99b8-446d9e9784c8.rna_seq.augmented_star_gene_counts.tsv	40ba01dc739ee2a4dd9816a91f4b2e54	4244089	validated
5a02f129-6918-4628-a87b-31a0d4d7e40a	5a02f129-6918-4628-a87b-31a0d4d7e40a/897de94a-21ad-4ec5-b50b-1a84370f41a0.rna_seq.augmented_star_gene_counts.tsv	7cc82b80d691a124f7a40b484a46fc1d	4240635	validated
5a9e2b1d-ba94-4aa6-aea8-97a29efea791	5a9e2b1d-ba94-4aa6-aea8-97a29efea791/299613f5-2f9a-4687-ab0c-323bf38f3699.rna_seq.augmented_star_gene_counts.tsv	c6b798e2eea03e442da9e1ab36a5f738	4221356	validated
5f2c407c-a2f3-4542-a8e2-6a46de8f42a4	5f2c407c-a2f3-4542-a8e2-6a46de8f42a4/966a66a2-8aac-41e8-8007-88fd92d2e8e8.rna_seq.augmented_star_gene_counts.tsv	114ddd12f81c9987a05b4f06d4626aa4	4213645	validated
5f4ae66f-50bc-4a2e-b559-eedf7f6c825b	5f4ae66f-50bc-4a2e-b559-eedf7f6c825b/427e0060-e33b-4ca8-83d8-1dd51a82a267.rna_seq.augmented_star_gene_counts.tsv	2607bf10f91e5004ea82958c7fda6d6b	4233838	validated
5f85de6d-d2a3-4e98-b0aa-307c8e4037ed	5f85de6d-d2a3-4e98-b0aa-307c8e4037ed/e49406cc-fec1-4be9-9ef7-189386c60f46.rna_seq.augmented_star_gene_counts.tsv	c77b034313faaad2aed41877d64acc2d	4237130	validated
60b03d91-797f-4251-b13a-3ce71b189cc5	60b03d91-797f-4251-b13a-3ce71b189cc5/ff12dc45-d7ab-45ae-a049-2d20e3c546b6.rna_seq.augmented_star_gene_counts.tsv	47321599cf375e9094bf5062e3112fa5	4229394	validated
60b9da6a-d9d4-42c2-b2dc-6d8242cf1567	60b9da6a-d9d4-42c2-b2dc-6d8242cf1567/b6a7e87e-2674-4a48-a3c2-c8a9806762b5.rna_seq.augmented_star_gene_counts.tsv	a820b1da32b731d9d0049cfb22b8e22a	4229125	validated
62084ce4-545f-432f-b321-e26f078ca2a7	62084ce4-545f-432f-b321-e26f078ca2a7/afb9b3c2-404f-4d40-8e6e-07b64a295d7e.rna_seq.augmented_star_gene_counts.tsv	6fea3cc00019af09f227a9a40897d2ce	4231167	validated
62e41639-9f17-4e20-94db-5c31394478c1	62e41639-9f17-4e20-94db-5c31394478c1/eaecaea1-2cb7-472c-b549-ff779e5e1d30.rna_seq.augmented_star_gene_counts.tsv	f41e7ca4ba68f3fca7e4d688999e11e9	4241072	validated
673afa25-50d5-4f38-a233-81b3fe14d7ac	673afa25-50d5-4f38-a233-81b3fe14d7ac/2b17db8f-c184-498d-9a10-c6d8a5061206.rna_seq.augmented_star_gene_counts.tsv	d378285d0a69fa49a3fc14e83623b760	4231931	validated
697cf437-ef38-4203-af4f-b36ec2c81493	697cf437-ef38-4203-af4f-b36ec2c81493/f0f41799-29e8-43f9-b357-722df163e963.rna_seq.augmented_star_gene_counts.tsv	1bcfcee97aed0fca50eaf2a7df897120	4215335	validated
6a15d826-5616-43ab-87ff-a9a193d0c155	6a15d826-5616-43ab-87ff-a9a193d0c155/959c268c-637f-4f39-a254-a505c57e8448.rna_seq.augmented_star_gene_counts.tsv	2e2c3f692299333d0ecda4c82b7c6375	4239668	validated
6af765aa-3805-416d-9688-ba5d24d1b03a	6af765aa-3805-416d-9688-ba5d24d1b03a/60c210ff-d245-40d2-9de9-7b799cc3ffc9.rna_seq.augmented_star_gene_counts.tsv	b7ad753a08370b18c47330a5e8b234dc	4227245	validated
6d0cb26f-66c1-4a12-a378-57176b74fd94	6d0cb26f-66c1-4a12-a378-57176b74fd94/e5361f4b-702f-4404-aa03-1cb37ea109b1.rna_seq.augmented_star_gene_counts.tsv	f862cc39a309040475c2464449b25fd7	4227093	validated
6d49ec40-9d38-4e6e-a23e-9820dbaf0740	6d49ec40-9d38-4e6e-a23e-9820dbaf0740/94b2af92-0cfc-40b2-977d-6bd0fa4440d9.rna_seq.augmented_star_gene_counts.tsv	3fc81b901fffc04f85418a1d162383d5	4232012	validated
